"id","date","txid","type","from","to","asset","amountRaw","transferCount","method","contract","timestamp","blockIndex","rawJson","createdAt"
126,2026-01-13 00:00:00.000,"0x9680d46e5074c6b0d452aa7536c5c9d87e90a30310eddb79640f3a7f70e8c860",NORMAL_TRANSFER,"0xf0eae55e5de7984736df0ecf29917aafbaf66e2f","0x4d5d89c063ccb1bc58e60fd1097d2b649c8e26ec",GAS,22967868370,8,,,2026-01-13 03:43:36.288,8676984,"{""tx"": {""hash"": ""0x9680d46e5074c6b0d452aa7536c5c9d87e90a30310eddb79640f3a7f70e8c860"", ""size"": 135, ""nonce"": 610896, ""netfee"": ""3378510"", ""script"": ""wh8MAXhBLVEIMBPOQWJ9W1I="", ""sender"": ""NPGs3R5F85QxZkRc1DU1oDbd3dDXx1qx92"", ""sysfee"": ""54177267"", ""signers"": [{""scopes"": ""Global"", ""account"": ""0x24e0e2c3900555974c3922685d434b4ce5fbdb24""}], ""version"": 0, ""witnesses"": [{""invocation"": ""DEDdkXFAMHUyP5/xQxhX/uDVT7ipRmePMsSCaKwk46JKhV+AOwMdagpslZuWNO0i0JxSXpZUB6vjQfTPLAaFC3JH"", ""verification"": """"}], ""attributes"": [], ""validuntilblock"": 8676984}, ""blockTime"": 1768275816288, ""blockIndex"": 8676984, ""applicationLog"": {""txid"": ""0x9680d46e5074c6b0d452aa7536c5c9d87e90a30310eddb79640f3a7f70e8c860"", ""executions"": [{""stack"": [{""type"": ""Any""}], ""trigger"": ""Application"", ""vmstate"": ""HALT"", ""exception"": null, ""gasconsumed"": ""52455823"", ""invocations"": null, ""notifications"": [{""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""ByteString"", ""value"": ""sV86k/njOyee8FJza6XCvADUBRA=""}, {""type"": ""Integer"", ""value"": ""813791056068""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""UserDeposited""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}, {""type"": ""Integer"", ""value"": ""813791056068""}]}, ""contract"": ""0x1005d400bcc2a56b7352f09e273be3f9933a5fb1"", ""eventname"": ""Transfer""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""ByteString"", ""value"": ""sV86k/njOyee8FJza6XCvADUBRA=""}, {""type"": ""Integer"", ""value"": ""813791056068""}, {""type"": ""Integer"", ""value"": ""813791056068""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""AccountUpdated""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}, {""type"": ""ByteString"", ""value"": ""8OrlXl3nmEc23w7PKZF6r7r2bi8=""}, {""type"": ""Integer"", ""value"": ""54697232399""}]}, ""contract"": ""0x1005d400bcc2a56b7352f09e273be3f9933a5fb1"", ""eventname"": ""Transfer""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""8OrlXl3nmEc23w7PKZF6r7r2bi8=""}, {""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}, {""type"": ""Integer"", ""value"": ""22967868370""}]}, ""contract"": ""0xd2a4cff31913016155e38e474a2c06d08be276cf"", ""eventname"": ""Transfer""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""Integer"", ""value"": ""7083418824060""}, {""type"": ""Integer"", ""value"": ""2951424510026""}]}, ""contract"": ""0x2f6ef6baaf7a9129cf0edf364798e75d5ee5eaf0"", ""eventname"": ""Synced""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""dUnhH5pNpYjszWmaftC7OglLOt4=""}, {""type"": ""Integer"", ""value"": ""54697232399""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""22967868370""}, {""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}]}, ""contract"": ""0x2f6ef6baaf7a9129cf0edf364798e75d5ee5eaf0"", ""eventname"": ""Swapped""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""Integer"", ""value"": ""12925""}, {""type"": ""Integer"", ""value"": ""11""}, {""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""Integer"", ""value"": ""372825489""}, {""type"": ""Integer"", ""value"": ""61080000000""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""16383""}, {""type"": ""Integer"", ""value"": ""22933416568""}, {""type"": ""Integer"", ""value"": ""54697232399""}, {""type"": ""Integer"", ""value"": ""2655497271""}, {""type"": ""Integer"", ""value"": ""6382767601""}, {""type"": ""Boolean"", ""value"": true}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""264""}, {""type"": ""Integer"", ""value"": ""240""}, {""type"": ""Integer"", ""value"": ""38441031""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""OrderUpserted""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""ByteString"", ""value"": ""sV86k/njOyee8FJza6XCvADUBRA=""}, {""type"": ""Integer"", ""value"": ""752711056068""}, {""type"": ""Integer"", ""value"": ""-61080000000""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""AccountUpdated""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""ByteString"", ""value"": ""z3bii9AGLEpHjuNVYQETGfPPpNI=""}, {""type"": ""Integer"", ""value"": ""25588913839""}, {""type"": ""Integer"", ""value"": ""25588913839""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""AccountUpdated""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}, {""type"": ""ByteString"", ""value"": ""zvtgr6JNPgiz9ynDkPHPzK38RDI=""}, {""type"": ""Integer"", ""value"": ""25588913839""}]}, ""contract"": ""0xd2a4cff31913016155e38e474a2c06d08be276cf"", ""eventname"": ""Transfer""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""zvtgr6JNPgiz9ynDkPHPzK38RDI=""}, {""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}, {""type"": ""Integer"", ""value"": ""14097777167""}]}, ""contract"": ""0x48c40d4666f93408be1bef038b6722404d9a4c2a"", ""eventname"": ""Transfer""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""Integer"", ""value"": ""2603524080596""}, {""type"": ""Integer"", ""value"": ""4751252583039""}]}, ""contract"": ""0x3244fcadcccff190c329f7b3083e4da2af60fbce"", ""eventname"": ""Synced""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""dUnhH5pNpYjszWmaftC7OglLOt4=""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""25588913839""}, {""type"": ""Integer"", ""value"": ""14097777167""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}]}, ""contract"": ""0x3244fcadcccff190c329f7b3083e4da2af60fbce"", ""eventname"": ""Swapped""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""Integer"", ""value"": ""19087""}, {""type"": ""Integer"", ""value"": ""15""}, {""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""Integer"", ""value"": ""624881900""}, {""type"": ""Integer"", ""value"": ""25588913839""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""4095""}, {""type"": ""Integer"", ""value"": ""14076630502""}, {""type"": ""Integer"", ""value"": ""25588913839""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Boolean"", ""value"": true}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""264""}, {""type"": ""Integer"", ""value"": ""183""}, {""type"": ""Integer"", ""value"": ""21146665""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""OrderUpserted""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""ByteString"", ""value"": ""z3bii9AGLEpHjuNVYQETGfPPpNI=""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""-25588913839""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""AccountUpdated""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""ByteString"", ""value"": ""KkyaTUAiZ4sD7xu+CDT5ZkYNxEg=""}, {""type"": ""Integer"", ""value"": ""14076630502""}, {""type"": ""Integer"", ""value"": ""14076630502""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""AccountUpdated""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}, {""type"": ""ByteString"", ""value"": ""0QKxyPOTBnjnS9F+8a0z3OXsaTI=""}, {""type"": ""Integer"", ""value"": ""14076630502""}]}, ""contract"": ""0x48c40d4666f93408be1bef038b6722404d9a4c2a"", ""eventname"": ""Transfer""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""0QKxyPOTBnjnS9F+8a0z3OXsaTI=""}, {""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}, {""type"": ""Integer"", ""value"": ""62631542973""}]}, ""contract"": ""0x1005d400bcc2a56b7352f09e273be3f9933a5fb1"", ""eventname"": ""Transfer""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""Integer"", ""value"": ""12271007634782""}, {""type"": ""Integer"", ""value"": ""2772023060709""}]}, ""contract"": ""0x3269ece5dc33adf17ed14be7780693f3c8b102d1"", ""eventname"": ""Synced""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""dUnhH5pNpYjszWmaftC7OglLOt4=""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""14076630502""}, {""type"": ""Integer"", ""value"": ""62631542973""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}]}, ""contract"": ""0x3269ece5dc33adf17ed14be7780693f3c8b102d1"", ""eventname"": ""Swapped""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""Integer"", ""value"": ""16007""}, {""type"": ""Integer"", ""value"": ""14""}, {""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""Integer"", ""value"": ""14076630502""}, {""type"": ""Integer"", ""value"": ""1407663050""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""1""}, {""type"": ""Integer"", ""value"": ""14076630502""}, {""type"": ""Integer"", ""value"": ""62537595659""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Boolean"", ""value"": false}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""651""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""6043""}, {""type"": ""Integer"", ""value"": ""44""}, {""type"": ""Integer"", ""value"": ""93947314""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""OrderUpserted""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""ByteString"", ""value"": ""KkyaTUAiZ4sD7xu+CDT5ZkYNxEg=""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""-14076630502""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""AccountUpdated""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""ByteString"", ""value"": ""sV86k/njOyee8FJza6XCvADUBRA=""}, {""type"": ""Integer"", ""value"": ""815248651727""}, {""type"": ""Integer"", ""value"": ""62537595659""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""AccountUpdated""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""ByteString"", ""value"": ""sV86k/njOyee8FJza6XCvADUBRA=""}, {""type"": ""Integer"", ""value"": ""815248651727""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""UserWithdrew""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}, {""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""Integer"", ""value"": ""815248651727""}]}, ""contract"": ""0x1005d400bcc2a56b7352f09e273be3f9933a5fb1"", ""eventname"": ""Transfer""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""JNv75UxLQ11oIjlMl1UFkMPi4CQ=""}, {""type"": ""ByteString"", ""value"": ""sV86k/njOyee8FJza6XCvADUBRA=""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""-815248651727""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""AccountUpdated""}]}]}}",2026-01-14 21:32:28.745
127,2026-01-13 00:00:00.000,"0xe5a2a8c738c2d4038663217e191edfc95a1c5bc0ac47b4910df130eee6f013c6",IGNORED,,,"0x48c40d4666f93408be1bef038b6722404d9a4c2a",26853000000,4,,,2026-01-13 03:43:36.288,8676984,"{""tx"": {""hash"": ""0xe5a2a8c738c2d4038663217e191edfc95a1c5bc0ac47b4910df130eee6f013c6"", ""size"": 355, ""nonce"": 700684396, ""netfee"": ""8883750"", ""script"": ""CQgRACMDQEOQQAYAAAAeDBQdxwBtH0hxW1W5hPbOJEH125/2bhfAHwwdY3JlYXRlTGltaXRTZWxsT3JkZXJVc2luZ0Jhc2UMFE1dicBjzLG8WOYP0Ql9K2ScjibsQWJ9W1IJCBEBvwMDoC6JIhwAAAAYDBQdxwBtH0hxW1W5hPbOJEH125/2bhfAHwwdY3JlYXRlTGltaXRCdXlPcmRlclVzaW5nUXVvdGUMFE1dicBjzLG8WOYP0Ql9K2ScjibsQWJ9W1I="", ""sender"": ""NNdRBCPNkbGSaQKRv9XC92RPjQjGFZD9Kc"", ""sysfee"": ""36825005"", ""signers"": [{""scopes"": ""Global"", ""account"": ""0x6ef69fdbf54124cef684b9555b71481f6d00c71d""}], ""version"": 0, ""witnesses"": [{""invocation"": ""DEDmtiG7/RGT4ZnV92lkCzQxYfXzBJdrvEn9oBh5zQqxE8+DhI0jOXzAH2oFgnuw5x9K4tJ0Z52aOe0VbjVIuv45"", ""verification"": ""DCEDk6UE7L0N+7dT96UCJsYE+5w4OxHea6pS2rfya5FhVSFBVuezJw==""}], ""attributes"": [], ""validuntilblock"": 8682742}, ""blockTime"": 1768275816288, ""blockIndex"": 8676984, ""applicationLog"": {""txid"": ""0xe5a2a8c738c2d4038663217e191edfc95a1c5bc0ac47b4910df130eee6f013c6"", ""executions"": [{""stack"": [{""type"": ""Any""}, {""type"": ""Any""}], ""trigger"": ""Application"", ""vmstate"": ""HALT"", ""exception"": null, ""gasconsumed"": ""35080066"", ""invocations"": null, ""notifications"": [{""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}, {""type"": ""ByteString"", ""value"": ""0QKxyPOTBnjnS9F+8a0z3OXsaTI=""}, {""type"": ""Integer"", ""value"": ""26853000000""}]}, ""contract"": ""0x48c40d4666f93408be1bef038b6722404d9a4c2a"", ""eventname"": ""Transfer""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""0QKxyPOTBnjnS9F+8a0z3OXsaTI=""}, {""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}, {""type"": ""Integer"", ""value"": ""117730603595""}]}, ""contract"": ""0x1005d400bcc2a56b7352f09e273be3f9933a5fb1"", ""eventname"": ""Transfer""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""Integer"", ""value"": ""12153277031187""}, {""type"": ""Integer"", ""value"": ""2798876060709""}]}, ""contract"": ""0x3269ece5dc33adf17ed14be7780693f3c8b102d1"", ""eventname"": ""Synced""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""dUnhH5pNpYjszWmaftC7OglLOt4=""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""26853000000""}, {""type"": ""Integer"", ""value"": ""117730603595""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}]}, ""contract"": ""0x3269ece5dc33adf17ed14be7780693f3c8b102d1"", ""eventname"": ""Swapped""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""Integer"", ""value"": ""16008""}, {""type"": ""Integer"", ""value"": ""14""}, {""type"": ""ByteString"", ""value"": ""HccAbR9IcVtVuYT2ziRB9duf9m4=""}, {""type"": ""Integer"", ""value"": ""26853000000""}, {""type"": ""Integer"", ""value"": ""93985500000""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""35""}, {""type"": ""Integer"", ""value"": ""26853000000""}, {""type"": ""Integer"", ""value"": ""117554007690""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Boolean"", ""value"": false}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""652""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""17""}, {""type"": ""Integer"", ""value"": ""43""}, {""type"": ""Integer"", ""value"": ""176595905""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""OrderUpserted""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""HccAbR9IcVtVuYT2ziRB9duf9m4=""}, {""type"": ""ByteString"", ""value"": ""KkyaTUAiZ4sD7xu+CDT5ZkYNxEg=""}, {""type"": ""Integer"", ""value"": ""36036417514""}, {""type"": ""Integer"", ""value"": ""-26853000000""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""AccountUpdated""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""HccAbR9IcVtVuYT2ziRB9duf9m4=""}, {""type"": ""ByteString"", ""value"": ""sV86k/njOyee8FJza6XCvADUBRA=""}, {""type"": ""Integer"", ""value"": ""21014672356001""}, {""type"": ""Integer"", ""value"": ""117554007690""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""AccountUpdated""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}, {""type"": ""ByteString"", ""value"": ""rsa5itDaayQkZUgjCdyCqq9Yuc8=""}, {""type"": ""Integer"", ""value"": ""41648628775""}]}, ""contract"": ""0x1005d400bcc2a56b7352f09e273be3f9933a5fb1"", ""eventname"": ""Transfer""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""rsa5itDaayQkZUgjCdyCqq9Yuc8=""}, {""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}, {""type"": ""Integer"", ""value"": ""437211757084340379""}]}, ""contract"": ""0x00fb9575f220727f71a1537f75e83af9387628ff"", ""eventname"": ""Transfer""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""Integer"", ""value"": ""65038048450358138470""}, {""type"": ""Integer"", ""value"": ""6237148846389""}]}, ""contract"": ""0xcfb958afaa82dc0923486524246bdad08ab9c6ae"", ""eventname"": ""Synced""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""dUnhH5pNpYjszWmaftC7OglLOt4=""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""41648628775""}, {""type"": ""Integer"", ""value"": ""437211757084340379""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""ByteString"", ""value"": ""TV2JwGPMsbxY5g/RCX0rZJyOJuw=""}]}, ""contract"": ""0xcfb958afaa82dc0923486524246bdad08ab9c6ae"", ""eventname"": ""Swapped""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""Integer"", ""value"": ""6131""}, {""type"": ""Integer"", ""value"": ""8""}, {""type"": ""ByteString"", ""value"": ""HccAbR9IcVtVuYT2ziRB9duf9m4=""}, {""type"": ""Integer"", ""value"": ""1260046923879040667""}, {""type"": ""Integer"", ""value"": ""120838500000""}, {""type"": ""Integer"", ""value"": ""825754653023983315""}, {""type"": ""Integer"", ""value"": ""79189871225""}, {""type"": ""Integer"", ""value"": ""959""}, {""type"": ""Integer"", ""value"": ""436555939448713869""}, {""type"": ""Integer"", ""value"": ""41648628775""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Boolean"", ""value"": true}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""310""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""0""}, {""type"": ""Integer"", ""value"": ""1""}, {""type"": ""Integer"", ""value"": ""959""}, {""type"": ""Integer"", ""value"": ""655817635626510""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""OrderUpserted""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""HccAbR9IcVtVuYT2ziRB9duf9m4=""}, {""type"": ""ByteString"", ""value"": ""sV86k/njOyee8FJza6XCvADUBRA=""}, {""type"": ""Integer"", ""value"": ""20893833856001""}, {""type"": ""Integer"", ""value"": ""-120838500000""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""AccountUpdated""}, {""state"": {""type"": ""Array"", ""value"": [{""type"": ""ByteString"", ""value"": ""HccAbR9IcVtVuYT2ziRB9duf9m4=""}, {""type"": ""ByteString"", ""value"": ""/yh2OPk66HV/U6Fxf3Ig8nWV+wA=""}, {""type"": ""Integer"", ""value"": ""14306162248642987109""}, {""type"": ""Integer"", ""value"": ""436555939448713869""}]}, ""contract"": ""0xec268e9c642b7d09d10fe658bcb1cc63c0895d4d"", ""eventname"": ""AccountUpdated""}]}]}}",2026-01-14 21:32:28.745
